reviewer_id,paper_count,profile_embedding
Researcher_0,5,"[-4.76529747e-01  9.22932804e-01  7.06369996e-01 -2.51663357e-01
 -4.96073574e-01 -4.94343579e-01 -3.09587214e-02  5.90253532e-01
  2.00254649e-01  6.34988487e-01  2.21979380e-01  2.14314461e-01
 -2.00456426e-01  3.95578444e-01 -3.80792379e-01  6.00668311e-01
 -3.13001812e-01 -1.70646340e-01 -5.77765584e-01 -4.59381491e-01
  7.89686665e-02 -6.92173600e-01 -2.63287008e-01  5.38848862e-02
  1.85088187e-01 -4.35705662e-01  4.65278924e-01 -5.40614247e-01
  4.08754259e-01  1.84005469e-01 -1.68453321e-01  1.45727468e+00
 -9.76703167e-01  3.38222980e-01 -8.21319759e-01 -2.95565367e-01
  1.78037181e-01  6.55852199e-01 -5.46085715e-01 -1.23399161e-01
 -7.21796870e-01  2.28592485e-01  2.34825417e-01 -5.53041920e-02
  6.43637300e-01 -1.76345557e-01 -1.85384423e-01  2.54277170e-01
 -1.87545091e-01 -2.56444216e-01 -4.52839047e-01  1.17858194e-01
  8.34608302e-02  6.69217408e-02 -1.54096603e-01  3.85565072e-01
  1.65676087e-01 -3.69960725e-01  1.30440027e-01 -7.42328942e-01
  3.71464431e-01  6.97624803e-01 -1.85255140e-01 -8.24973136e-02
  8.51464272e-01  2.08179709e-02  7.41875172e-01  4.38268661e-01
  2.35511884e-02  1.04291093e+00 -5.10208964e-01 -1.09124470e+00
  2.69621074e-01 -3.40064108e-01  2.61142433e-01  5.92437387e-01
  3.96770388e-01  1.11233309e-01  3.10255051e-01  1.96491718e-01
 -5.48159480e-01  2.06899807e-01  4.25649226e-01 -1.84003502e-01
  1.30162269e-01 -2.93636233e-01  6.92287803e-01 -4.42901850e-01
  7.49890864e-01 -9.50048447e-01  5.47853589e-01 -1.20349169e-01
  3.15398544e-01  2.61799306e-01  1.81568369e-01 -3.84187587e-02
  1.93699211e-01 -4.34741497e-01 -8.07237923e-01  7.96292797e-02
  2.46517330e-01 -2.49807194e-01  9.23388526e-02 -3.32716525e-01
  2.20182866e-01  7.13526905e-01 -4.69914615e-01  8.47934037e-02
 -3.90228540e-01 -4.23278004e-01  1.60613731e-01  8.76881599e-01
 -2.30079100e-01  1.06599450e-01 -2.84879982e-01 -6.78920269e-01
  3.99093032e-01  1.91934869e-01 -1.95997521e-01  2.06198152e-02
  1.14160731e-01 -9.45757866e-01  4.96064648e-02  7.05852985e-01
  3.48240018e-01 -3.24323505e-01  1.51714996e-01 -6.46751761e-01
 -7.08835959e-01 -3.12509954e-01  2.95208275e-01  5.24981380e-01
 -2.01775149e-01 -7.44872987e-01 -1.48324907e+00 -6.72948778e-01
  1.05237913e+00 -2.56247334e-02  8.65727440e-02 -2.31461763e-01
 -1.30803555e-01  1.96216345e-01 -2.04698280e-01 -5.07873714e-01
 -7.53861219e-02 -1.52761638e-01 -4.26717758e-01  3.65405858e-01
 -3.87778699e-01  1.68006659e-01 -1.24821827e-01  4.09825265e-01
 -7.90998816e-01 -1.22336853e+00 -3.58701974e-01  5.84074140e-01
  2.26624366e-02  8.56990814e-02 -4.92360890e-01  7.91930676e-01
  9.74216104e-01 -4.41900671e-01 -4.80214208e-01  3.38894159e-01
 -1.05007693e-01 -4.29212570e-01  8.15389037e-01 -3.00355315e-01
 -7.44020522e-01  2.19482973e-01 -1.15197822e-02  3.28279108e-01
  4.52088341e-02 -2.90459573e-01  3.85272264e-01 -7.51840621e-02
  1.04782246e-01  3.45751375e-01  7.23369002e-01 -3.79688025e-01
 -2.50225216e-01  2.19376728e-01  3.06513309e-02  4.43400815e-02
 -3.55265625e-02  6.23134196e-01 -9.10424113e-01 -9.08291042e-02
  4.11121517e-01  1.06686950e-01  5.71627133e-02 -3.97329658e-01
  4.72487450e-01  7.17788488e-02  3.46828312e-01 -9.29073393e-02
 -7.01777264e-02 -4.28499073e-01 -6.25037551e-01  3.84139389e-01
 -3.45991738e-02  4.82092053e-01  3.96415830e-01  4.56291348e-01
 -7.67212883e-02 -2.42519021e-01 -3.30690384e-01 -1.29807985e+00
  4.57009465e-01  1.12079251e+00 -1.23818502e-01  5.58641441e-02
 -1.00059724e+00 -1.61906794e-01  1.54309660e-01 -7.63557136e-01
 -4.54880781e-02 -3.01479936e-01  4.14155722e-01 -4.86383736e-01
  4.89155293e-01 -7.95988023e-01  2.68581808e-01  6.79681310e-03
  1.37457347e+00 -6.05801225e-01 -4.04262453e-01 -5.47228158e-02
 -1.07938647e+00  3.82684857e-01  7.20308483e-01 -2.11507991e-01
 -1.68086484e-01 -1.59439698e-01  1.00135997e-01  4.39057827e-01
  1.79163367e-01  8.80605996e-01 -7.28198141e-02 -2.37825781e-01
  4.77543443e-01  6.65663540e-01 -3.45380127e-01  4.09053326e-01
 -1.08119845e-01  5.68466075e-02 -2.59033054e-01 -3.52836311e-01
  2.69427389e-01  8.17440078e-02  1.07053185e+00  8.46464276e-01
 -1.49708331e-01  1.13235688e+00 -2.88623869e-01  1.04143344e-01
 -4.41940315e-02 -5.99451900e-01  4.05527372e-03 -3.37756604e-01
  4.46292728e-01 -4.48296458e-01 -1.98321775e-01 -7.10353374e-01
 -8.19545835e-02 -2.01505065e-01 -1.14321005e+00 -1.34401292e-01
 -5.23525000e-01 -4.86082613e-01 -3.95268738e-01  2.40336303e-02
 -6.34005904e-01 -2.15098500e-01 -2.98194468e-01 -3.71638715e-01
 -3.84000868e-01  4.85796869e-01  7.70170093e-01 -2.04378635e-01
  7.54900277e-03 -2.24639103e-01  5.63503861e-01 -1.65699452e-01
  3.65271956e-01 -2.59235084e-01 -2.65237659e-01 -8.40882599e-01
 -7.47397542e-01 -3.53619099e-01  5.29741228e-01 -3.03312123e-01
  7.20611066e-02  2.12322161e-01 -3.24852526e-01 -2.89512396e-01
  1.16169667e+00  4.47365977e-02 -3.48988265e-01 -7.77875900e-01
  9.76449788e-01  1.16904704e-02 -3.15228671e-01  6.29616618e-01
  2.64663156e-02 -5.56676209e-01  9.95366216e-01  7.73698390e-02
  5.71201324e-01  3.14539164e-01  3.54214013e-02 -2.59949028e-01
 -7.98254684e-02 -3.22408628e+00 -1.96859330e-01  6.62955165e-01
  7.36441314e-02 -9.46569722e-03 -3.06180239e-01 -2.16383815e-01
 -4.01423275e-01 -7.80020282e-02  2.61189938e-01 -2.78702259e-01
  1.98051810e-01  2.51324087e-01  3.06837589e-01  7.24735856e-01
 -3.95838678e-01  3.57987285e-01  3.50933373e-01  2.38588050e-01
 -9.38838363e-01 -2.28044659e-01  6.82659268e-01 -3.44746858e-01
  5.08329570e-01  5.20012021e-01  5.59600294e-01  2.44994000e-01
 -5.63771605e-01  9.01554078e-02 -1.78340405e-01  3.51107597e-01
  4.31707770e-01 -4.71308827e-03  2.05488279e-01  7.27764904e-01
  8.91654342e-02  7.40098059e-01  5.15365124e-01 -7.86171436e-01
 -1.48251906e-01 -4.05046076e-01 -5.41823506e-01 -8.42380881e-01
  7.79548585e-01  2.00338393e-01  1.52399385e+00 -4.48714644e-01
 -1.86615996e-02 -2.81591594e-01 -1.54250979e-01  4.66349036e-01
  3.09426397e-01 -2.37188533e-01 -2.04637080e-01 -2.46587723e-01
  4.43146318e-01  1.31484106e-01 -4.03804690e-01  7.07190484e-02
  3.93876046e-01  5.89050278e-02 -5.20338476e-01  8.69798660e-01
  9.69117284e-02  5.41744590e-01  1.30599689e+00 -1.73897341e-01
 -7.09221512e-02 -8.04700732e-01 -6.96571916e-02  5.93564883e-02
 -3.35202217e-02 -8.50514114e-01  3.67502451e-01 -4.05331939e-01
  7.87424147e-01 -8.69366527e-02  4.53070104e-01  5.70292056e-01
 -1.75849199e-01 -7.52128005e-01  1.51848525e-01 -7.48850703e-01
 -4.15783703e-01  2.90045445e-03  1.94050163e-01 -7.14988708e-01
  5.63521981e-01 -9.97915491e-02  3.65414843e-02  4.36861604e-01
 -4.77916241e-01 -6.06092811e-01  3.35568964e-01  9.24957633e-01
 -6.37151122e-01 -3.14284891e-01 -1.13406539e-01 -1.09277987e+00
 -7.01328814e-01  5.45108676e-01 -2.11845607e-01  4.89148706e-01
 -4.39650118e-01  3.68969053e-01 -2.12773591e-01  3.03208768e-01
 -7.87321687e-01  2.73560262e+00  4.03221041e-01 -2.34536678e-01
 -5.70412055e-02 -3.63349140e-01  1.69378921e-01 -1.82433754e-01
 -7.26257622e-01 -3.28088611e-01  2.95727402e-01 -1.44281745e-01
 -3.68227288e-02 -4.92100090e-01 -1.10159814e-02 -2.80400902e-01
  2.25499555e-01  3.57140481e-01 -8.80132794e-01  6.80172071e-02
 -4.19091761e-01  1.26176476e+00  3.52395654e-01 -7.75389850e-01
 -4.34659660e-01  6.67922974e-01 -1.34015188e-01  4.33871895e-02
  2.98750103e-01  1.76642537e-01  6.57719851e-01  6.84028864e-02
 -5.76316297e-01 -2.98601091e-01 -6.06034803e+00  4.96966273e-01
 -1.57040507e-01  6.39736652e-01  5.56967020e-01  1.93431839e-01
  3.44561607e-01  2.23946422e-01  3.97900969e-01 -8.07257742e-02
  5.28546035e-01  4.66794908e-01  2.36380666e-01 -6.44608796e-01
 -1.55250624e-01 -5.69691241e-01 -2.02828646e-01 -1.38811888e-02
  8.17817569e-01  6.37107432e-01  8.01829338e-01 -8.09687793e-01
 -1.13945734e-02 -1.24640405e-01 -4.04225104e-02 -5.65598786e-01
 -2.97462016e-01 -2.90384859e-01 -4.87036183e-02 -1.02284394e-01
  4.94737566e-01 -2.69324213e-01 -9.40420270e-01  1.79661997e-02
 -3.34785879e-02  3.15329373e-01 -6.76866114e-01  1.96045011e-01
  7.06030250e-01 -2.09080383e-01 -2.80603409e-01 -6.85708523e-02
  5.14459610e-01 -4.13501561e-01 -5.92454374e-01 -4.56755936e-01
 -7.93159828e-02  4.39812206e-02  4.50567603e-02 -2.14899331e-01
  4.09777582e-01  5.85814826e-02 -3.97051275e-01 -9.79308039e-02
  3.55893046e-01  4.55953032e-01 -9.90398109e-01  2.55729824e-01
 -6.81729138e-01 -2.25579306e-01  7.32050598e-01 -2.42513567e-01
  1.93995722e-02  3.34380090e-01  2.52776176e-01  1.50682047e-01
  1.68130547e-01  2.71456659e-01  4.02237326e-01 -8.44724402e-02
 -8.14691842e-01  9.98881683e-02  1.70678511e-01  2.24149778e-01
 -3.16022336e-02  1.83871552e-01 -4.21464443e-01 -6.29802942e-02
  7.57569522e-02 -3.63973260e-01 -7.89862335e-01  7.16298223e-01
 -2.45211273e-01 -4.01794016e-01 -3.08362335e-01  8.65153745e-02
 -5.77224381e-02  1.40633527e-02 -3.82024087e-02  1.55843064e-01
  4.14527096e-02  6.50067907e-03  1.25461951e-01 -6.05530500e-01
 -3.33161503e-01  7.16056228e-01 -5.98693490e-02  2.22945690e-01
 -1.34065270e-01  3.36227834e-01  3.04709733e-01 -1.58059031e-01
 -5.83203912e-01 -2.05314606e-01  2.33941868e-01  1.10270500e-01
  1.32289723e-01  1.18280552e-01  1.57477915e-01  3.61167639e-01
  3.22544456e-01 -1.20801806e-01 -2.17569023e-01  7.19394863e-01
  4.03924845e-02  2.10495323e-01  7.18033910e-01  4.22734171e-01
 -9.17081684e-02  8.02305043e-01  2.96593249e-01  4.72935975e-01
  5.63767135e-01  4.81665313e-01 -3.61756295e-01 -1.66556299e-01
  4.44842517e-01  2.27098182e-01  1.01116553e-01 -8.69946480e-01
 -3.14937085e-01 -3.42092901e-01  2.38672227e-01 -1.61562786e-01
 -4.00693506e-01 -2.09861755e-01 -1.25726864e-01  9.40516472e-01
 -2.82701403e-01 -1.29893720e-01 -3.33556890e-01 -3.65689129e-01
  2.80893743e-01 -2.01165646e-01 -4.95150387e-01  4.67242539e-01
 -8.28398407e-01 -3.66995364e-01 -3.67761135e-01 -7.17813015e-01
  6.38201982e-02 -4.47999954e-01  6.58292949e-01 -4.95298535e-01
 -3.17877293e-01  5.08413613e-01 -3.75376493e-01  2.67220229e-01
 -4.19561535e-01  2.08559036e-01  5.41488826e-01  4.74986732e-01
 -3.83698702e-01  6.17757201e-01  4.14955527e-01  3.01789820e-01
 -9.95894790e-01  1.45543054e-01 -4.55555737e-01  1.02810979e-01
  1.88560337e-01 -5.27130842e-01 -3.99246275e-01 -3.33758980e-01
 -1.58588365e-01 -6.73067331e-01  1.03013501e-01  3.37095439e-01
 -1.66265696e-01 -4.07440990e-01 -1.50477692e-01  9.26882863e-01
  4.59105253e-01 -8.39990735e-01 -3.65914941e-01 -5.05561233e-01
  3.77114981e-01  7.91989446e-01 -2.96727866e-01  1.06541775e-01
 -9.12923038e-01 -8.71910691e-01 -4.73650634e-01 -8.12188759e-02
  4.07756388e-01 -2.02514723e-01  9.12508130e-01  3.58622462e-01
 -2.59820372e-01 -1.11013770e-01  1.23650981e-02  2.56687790e-01
  1.57199264e-01  2.40936011e-01 -3.07518244e-01  2.50522077e-01
 -8.63770485e-01  8.37762579e-02 -1.87464446e-01  4.83982980e-01
 -7.25124061e-01  2.40626976e-01  5.45478880e-01 -7.37978756e-01
  2.86046113e-03 -5.10103703e-01  2.85121143e-01 -1.01136073e-01
 -2.41194725e-01  1.66826516e-01 -6.16475455e-02  4.92532581e-01
 -3.12869489e-01  4.43521887e-01 -8.82556885e-02  7.13130176e-01
 -8.13721567e-02  1.17195621e-01  9.81081128e-01  8.29448253e-02
 -8.27215374e-01  1.15440622e-01  1.44354552e-01 -6.25020206e-01
 -1.84554458e-01 -2.91215897e-01 -5.01379371e-01  1.89035043e-01
 -8.49241436e-01 -1.01861551e-01 -2.07040712e-01  3.32427025e-01
  4.40910339e-01  1.28801155e+00 -2.59901851e-01 -7.58705497e-01
 -4.64962631e-01 -4.94342148e-01  2.16777042e-01  4.49068010e-01
 -2.29573864e-02 -1.64150625e-01  1.56166172e+00 -3.74297388e-02
  1.01449323e+00 -3.74382496e-01  3.69649827e-01 -3.34446244e-02
 -3.41992825e-01  7.45715737e-01  2.61328630e-02  1.76836938e-01
  2.26745401e-02  2.24431321e-01 -5.63345492e-01  4.48230729e-02
 -2.29851395e-01  1.78254962e-01  1.01947284e+00 -5.78553200e-01
 -6.19856343e-02 -2.54010856e-01 -3.95655110e-02  1.02723576e-01
  6.73143744e-01  1.32261842e-01 -2.72462636e-01 -5.01909375e-01
 -4.51556593e-01 -3.84493098e-02  1.60593554e-01 -2.41853908e-01
 -2.50657469e-01 -3.19266468e-01  7.12838054e-01  1.82759583e-01
  8.77541527e-02 -2.96235979e-01  1.22541428e-01 -4.81079012e-01
  6.26207173e-01  5.10593772e-01 -7.18742728e-01 -3.74248683e-01
 -1.88428998e-01 -7.80890346e-01  4.90616173e-01  1.27491236e-01
 -4.69044685e-01  9.64377746e-02  6.53696060e-02 -2.94558227e-01
 -3.34748477e-01  2.94518530e-01  9.96416062e-02 -4.90579605e-01
  1.04361355e+00  1.04269469e+00  2.38048345e-01 -1.23913482e-01
  1.16222598e-01  6.61094844e-01  6.14291668e-01  4.31985617e-01]"
